id,user,text,processed_text
1548529178,pavati,@_kelli Sure! I'm thankful they did so much research. Horizon is at the bottom with 0 cows.    Sunnyside(Raleys) or 365(WholeFoods) 4 cows,sure i thank much research horizon bottom cow sunnysid raley wholefood cow
1548529242,LizLeyva,I wish I were at Coachella ,i wish i coachella
1548529292,JudeJ2,Getting ready 4 work ,get readi work
1548529394,matuzak,still wondering what happened to gerard butler's page  ,still wonder happen gerard butler page
1548529534,marcial357,the reason i left you tonight was that i thought you left me first all alone. even carlos took off. ,reason left tonight thought left first alon even carlo took
1548529729,singswell,"@Erardo yeah 3 more hours, maybe sooner (please pray). 50% of my health is all I need to make money. But Ban I'm developing a minor cough ",yeah hour mayb sooner pleas pray health i need make money but ban i develop minor cough
1548529757,jedoublen,Only two days of vacation left ,onli two day vacat left
1548529758,evan_phi,At the Wally till 3AM. Please come rescue me... ,at walli till pleas come rescu
1548529955,chrissy9953,Y!:watching a ovie and horny ,y watch ovi horni
1548530126,seanblankenship,watching #Tron and then trying to get some sleep before this horrible weekend begins... ,watch tron tri get sleep horribl weekend begin
1548530424,Rosalie21,@parakeetluvr im sorry hun  i wish i could help,im sorri hun wish could help
1548545363,lauraliee,@SamMarinucci I saw the trailer for My Sister's Keeper at 17 again!!! It looks really good but I'm not really a fan of the cast ,i saw trailer my sister keeper it look realli good i realli fan cast
1548545376,Sims_Galore,well time to pack up now ,well time pack
1548545392,kcjones9,You didn't come outside to do meet and greet tonight ,you come outsid meet greet tonight
1548545435,yung2k,@KayKay89 i guess everyone went out 2nite ,guess everyon went
1548545476,K_night4me,"@EmilyK4 the sec on the left, opposite side of @JonathanRKnight  i was totally bummed, but I talked to him at the M&amp;G and he looked for me",sec left opposit side jonathanrknight total bum i talk m amp g look
1548545732,Tiff888,@destinyjoyful DEEsSSS I texted you and now I am about to go to bed  check your texts I tried to call too! I'll talk to you tom,deessss i text i go bed check text i tri call i talk tom
1548545934,saraclarissa,people on neopets ARE HORRIBLE people   ,peopl neopet are horribl peopl
1548546244,abelara,you said you'd NEVER forget! ,said never forget
1548546946,EternalAegis,@Cherrim /me gets molested by pedos ,get molest pedo
1548547470,4evaurgirl,"@PJA4ever Lol, I doo, but I don't get tweet alerts ",lol i doo i get tweet alert
1548547942,latina_mimi,@nasaw033 jaybug i think the kool aid fixed me but now it's all gone ,jaybug think kool aid fix gone
1548547948,veganrunningmom,"On my way to airport, saying bye to the kids was soooo hard ",on way airport say bye kid soooo hard
1548548210,jemmen,"The only thing I'm enjoying about this night so far is the wine. Ugh, we're getting our asses handed to us ",the thing i enjoy night far wine ugh get ass hand us
1548548372,Karlenea,"is bored - stuck inside after the snow storm, nothing on TV ",bore stuck insid snow storm noth tv
1548548559,CrzyRockerLover,Watchin Friday The 13th Part 3 on Fuse wit my mom. I got sunburned 2day its a miracle. 1st nice day out nd I get burned ,watchin friday the part fuse wit mom i got sunburn miracl nice day nd i get burn
1548548664,Ekdale,"with Cody, but that was horrible. never again. I'm traumatized ",codi horribl never i traumat
1548548777,krystalnichole,wheres my @robgold601  BlackBerry messenger is not the same ,where blackberri messeng
1548548797,MissxMarisa,"@Strabismus I assume you live in the Midwest? I watch Jimmy every night, I miss Conan ",i assum live midwest i watch jimmi everi night i miss conan
1548549000,katekillet,"@kestagg I had tickets an everything. Improv nationals ended up being the same week though  I think they are still on ebay, didn't sell",i ticket everyth improv nation end week though i think still ebay sell
1548549147,goldcoastghoul,"That's the problem with missing people; we miss the angel they were at a glance, at their best.not the creature that actually exists.  ",that problem miss peopl miss angel glanc best creatur actual exist
1548549373,NicNickiNichole,Boooooo! Work tomorrow ,boooooo work tomorrow
1548549650,BrianWellsMD,@jaysinhorror I wasn't able to get any 7&quot;s ,i abl get quot
1548549709,Scotty089,Its 5am and I'm awake ,it i awak
1548549763,Camdangls,I wish I was sitting on a beach but its storming here!!  ,i wish i sit beach storm
1548549766,CrazyCali,dang i have work in the morning ,dang work morn
1548550021,Christinekorda,"Ads on twitter - y ruin a good thing   Google chief sings Twitter's praises, open to ad deal http://sbne.ws/r/1Lr",ad twitter ruin good thing googl chief sing twitter prais open ad deal
1548550386,Kamryn8890,"im lonely  keep me company! 22 female, Amarillo - Texas",im lone keep compani femal amarillo texa
1548550521,Sarah5305,"im lonely  keep me company! 22 female, Fort Myers - Florida",im lone keep compani femal fort myer florida
1548551022,Heween,They put my dog to sleep  after like 15 years of tripping over her every time i come home its kinda weird not seeing her here.,they put dog sleep like year trip everi time come home kinda weird see
1548551283,qntmfred,but it walked on my pillow ,walk pillow
1548551581,photokitty,Freakin' crap! I just bit my tongue on accident. ,freakin crap i bit tongu accid
1548551869,virgoqueen87,Bored on a Friday night ,bore friday night
1548551883,83ShellBrown,@sookiebontemps i hope you feel better ,hope feel better
1548552140,steviedaniele,"@iamjonathancook thanks, now that's going to be in my head all night. i'm upset you never gave me my other wishes yet, ",thank go head night upset never gave wish yet
1548552230,vintagebellak,Just got twitter and has no clue how to use this thing ,just got twitter clue use thing
1548552396,kellibaby,Laundry. Lonely. Very bruised up from My drunken week. In a gloomy mood. ,laundri lone veri bruis my drunken week in gloomi mood
1548552605,mcnitt,"@happeedeb roasted peeps! why didn't i think of that?! aww, man. i haz no more peeps. ",roast peep think aww man haz peep
1548552638,fvjiang,sunburnt from lying out in the sun all day   undeterred from continuing to lie in the sun tomorrow,sunburnt lie sun day undet continu lie sun tomorrow
1548552981,MiszBeezy,@RAYRAY_SODMG i wanna make my video. it costs 3 hundred something dollars to get my laptop fixed ,wan na make video cost hundr someth dollar get laptop fix
1548553074,naza_naza,I should pay my dues ,i pay due
1548553260,Bigdonkey1,@Wolfie1800 nobody is posting. ironically the second i hit send somebody posted ,nobodi post iron second hit send somebodi post
1548553298,Symone_is_1,@iamdiddy U sound like me just b4 I hit 1.5 hrs. Sadly today I was outlasted by a woman who was clearly 70! No jokes!   She's a machine!,u sound like i hit hrs sad today i outlast woman clear no joke she machin
1548553517,MujerFatal,"don't any of my friends want to go snowboarding lately?  oh wait, they're all out west now.  wish i had snowboard friends in Rochester ",friend want go snowboard late oh wait west wish snowboard friend rochest
1548553854,BasketKace,@AshleaRose I won't be  I am very le sad.,i i le sad
1548553961,iPrettyB,@acenadren haha. You wouldn't because you're wearing them ,haha you wear
1548554079,maureenj58,No working in the garden. I have chills and a fever. The dreaded cold is back . Booo ,no work garden i chill fever the dread cold back booo
1548554085,TinseltownTim,car is all cleaned out now and awaiting it's pending doom sometime next week perhaps ,car clean await pend doom sometim next week perhap
1548554212,_adrenalinerush,...And now it's gone!  I can't find it. It's probably preparing to attack when I least expect it. ,and gone i find it probabl prepar attack i least expect
1548554399,Wendythewitch,"@KimKardashian being sunburned sucks, I got blisters not long ago from a tanning bed, it was very painful, learnt my lesson ",sunburn suck i got blister long ago tan bed pain learnt lesson
1548554415,taiheartshbk,Laying in bed. Carnival ride hurt me ,lay bed carniv ride hurt
1548554563,spencer61,@echopetal hey jason switched my schedule so i have to close tomorrow night.  Still up to do something just after 11.  Sorry ,hey jason switch schedul close tomorrow night still someth sorri
1548554782,rspilhaus,Excited for the Future Leader Class of 2010! (http://mbcfutureleaders.com) but sad that I've only got two months in the program left! ,excit futur leader class sad i got two month program left
1548554950,KaillieAllison,is saying goodbye to her momma for 4 months..  ,say goodby momma month
1548555514,misspacmanluv,"changed my wallpaper to zac, wtcc, and others. Yup, i've been sucked into the holee of tweens.. its too late.. i cant back out now  ahaha",chang wallpap zac wtcc other yup suck hole tween late cant back ahaha
1548555575,ilrosewood,@georgeb3dr Stick with the Intel drives or the other ones given decent reviews on Anand or you will be sorry. I've seen so many bad SSDs ,stick intel drive one given decent review anand sorri i seen mani bad ssds
1548555578,omglooksandra,can't sleep anymore ,sleep anymor
1548556390,JAmericAngel,Only 2.5 shots of cuervo left in the bottle ,onli shot cuervo left bottl
1548556589,camoire,i don't think my dog likes #dubstep either  #howling,think dog like dubstep either howl
1548556803,kellysternfeld,is nursing one very sore back ,nurs one sore back
1548557093,RachelBlack_,Everyone's gone ,everyon gone
1548557294,Qwerty_S,One final done...just two more to go  ,one final done two go
1548557456,TheChrisD,"@JonnyPaula WTF? Why'd they flag it? Oops, and my shitty mouse just click 1-star ",wtf whi flag oop shitti mous click star
1548557541,ianmckenzie,15 minutes and the parkade traffic still not moving. ,minut parkad traffic still move
1548557565,GKing09,@Jestess65 I wish I had the day off. Some people have all the luck.  ,i wish i day some peopl luck
1548557569,its_me_betty,@lisasamples oh no really? What a bummer. ,oh realli what bummer
1548558266,Marcus105,@chenez awwww. and i didn't get to be the hero.... ,awwww get hero
1548558433,NegativeCreep22,"@TessAaaaah Ahh, this is how you reply!! I had all these random followers and now I don't  How sad haha.",ahh repli i random follow i how sad haha
1548558558,LEHUASUMMER_,@Nessiebear i really wanna see it! but no one would go with me  lmfao.,realli wan na see one would go lmfao
1548558575,JefTek,ouch following the #ASOT400 in TweetDeck exceeded my Tweet limit! ,ouch follow tweetdeck exceed tweet limit
1548558909,Mandie95,Just landed. My ears hurt ,just land my ear hurt
1548559007,VegasDiamond,"Good turnout for the party! I'm so out of it though, kinda just in my world for some reason  I guess I have too much on my mind",good turnout parti i though kinda world reason i guess i much mind
1548559160,Fashion101ed,@MsStylistik can u pls put up a pic in my default section... this crap is overwhelming...  im going to bed. lol,u pls put pic default section crap overwhelm im go bed lol
1548573701,Cameron_OConnor,"@riomccarthy I hear ya. I still listen to RFGO! religiously, but the timing of the post means I'm never around to comment ",i hear ya i still listen rfgo religi time post mean i never around comment
1548573990,iamhelenharrop,@beep your article didn't cure my insomnia  thanks for an interesting read tho (and I'm not even a web developer),articl cure insomnia thank interest read tho i even web develop
1548574052,chrisperko,phone playing up ,phone play
1548574093,meowrei,not watching FOX tv - no Dollhouse tonite ,watch fox tv dollhous tonit
1548574364,iheartnynuk,@amykay1 ohhhhh okay.  hey @heatherhll !,ohhhhh okay hey heatherhl
1548574636,Ninjagirrl,@DdotRock my friends forced it back on my tv. Someone filmed it in their cousins apt &amp; the hood bar &amp; Kept callin a JeepCherokee a hummer ,friend forc back tv someon film cousin apt amp hood bar amp kept callin jeepcheroke hummer
